example_id,contract_id,category,label_id,clause_text,normalized_text_sha256,word_count,char_count,fold,split
cuad_01899,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,Governing Law,4,"This Agreement shall become valid when executed  and  accepted  by BKC in  Miami,  Florida;  it shall be  governed  and construed under and in accordance with the laws of the State of Florida; U.S.A.; provided,  however,  that since the Franchisee is a corporation formed under the laws of the  Republic  of  Poland  which is not doing  business  in the State of Florida, the Florida Franchise Act, Florida Statutes Section 817.416(1971) shall not apply to this Agreement.",4480c81e69ba60624ab7a531c0a6ac7c5f31eb83627e57094f2292de23f77f25,75,472,7,train
cuad_01900,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,Insurance,2,"All  policies  shall be renewed,  and a  renewal  Certificate  of  Insurance  mailed  to BKC at its main office,  or at such  other  location  as may be  specified  by BKC  prior to the expiration  date of the  policies.",faf2a675b70471a332dfdf8db6468b21e878947c44a1f15d3f1f63ff8a1d141f,37,220,7,train
cuad_01901,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,Insurance,2,"Each policy will name BKC, and its subsidiaries,  affiliated and parent companies as an additional insured, and will provide hat the policy  cannot be canceled  without  thirty (30) days prior





written notice to BKC, will insure against the liability of BKC for both its and Franchisee's  acts or omissions,  and will insure the  contractual  liability of Franchisee  under paragraph 13.3  Additionally,  Franchisee  agrees to carry, at Franchisee's  expense,  umbrella coverage in an amount which is at all times the equivalent  of One  Million  U.S.  Dollars  (U.S.  $1,000,000)  over  the  basic<omitted>Comprehensive  General  Liability  insurance  per  restaurant;  except  that  if Franchisee  owns  more  than ten (10)  Burger  King  Restaurants,  the  umbrella coverage applicable to all such restaurants need not exceed an mount which is at any  time  in  excess  of the  equivalent  of Ten  Million  U.S.  Dollars  (U.S. $10,000,000).",db195ef2671de295bda6b8724a76d6a499c785046dfcf645b0682c57cbbaf188,137,948,7,train
cuad_01902,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,Insurance,2,"Franchisee  agrees  to  carry at its expense  during  the  Term of this  Agreement  Comprehensive  General  Liability insurance, including Products Liability and Broad Form Contractual Liability, in an  amount  which is at all  times  the  local  equivalent  of not less than One Million U.S. Dollars (U.S.  $1,000,000.00)  per occurrence for bodily injury and Five Hundred  Thousand  U.S.  Dollars  (U.S.  $500,000.00)  per  occurrence  for property damage, or in such increased amounts as BKC may reasonably request from time to time during the Term of this  Agreement.",c768c3c4dfa246e37b86d89c29c7d85f60414f5708e35b2ba327c96677cb39b8,84,571,7,train
cuad_01903,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,Insurance,2,"Franchisee agrees to participate in any governmental  Worker's  Compensation  Program,  unemployment  insurance program, hospitalization  program and any other similar  program which may be required by the laws of the country where the Franchised Restaurant is located.",cfbdcea18035e0917d93906e7028ae4029cfad467819e24f5ee5f4610b442a47,36,269,7,train
cuad_01904,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,Ip Ownership Assignment,9,"The Franchisee  acknowledges and agrees that all such potential improvements and new features  shall  become the  exclusive  property of BKC  without  payment of any consideration  to the  Franchisee,  and BKC is free to evaluate  such  potential improvements  or new  features in its own  restaurants  and  introduce  any such improvements  or new features into the Burger King System for the benefit of BKC<omitted>and other franchisees. The Franchisee agrees to execute any additional documents which BKC may deem  necessary  to  effect  or  perfect  the  provisions  of this Paragraph 5.12.",184a059b7736c0f3d5031387deedd5b8bbf5110881416d791a4fa0a62d6008fe,87,594,7,train
cuad_01905,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,Ip Ownership Assignment,9,The Franchisee agrees to execute any additional documents which BKC may deem  necessary  to  effect  or  perfect  the  provisions  of this Paragraph 5.12.,dbbef4c9b4ba1b093685e744f1c140226731a15b037e13754972d772b774cd76,23,154,7,train
cuad_01906,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,Ip Ownership Assignment,9,The Franchisee hereby assigns to BKC such rights (if any) as the  Franchisee  may hereafter  acquire in any of the Burger King Marks or the Burger King System and shall execute such documents and do  such  acts  at the  cost  of BKC as may be  necessary  to  perfect  such assignment.,9e42b3906fc04cc6f337671a056807b1d174e471bf28d0e837cade1ab5a40fbf,50,284,7,train
cuad_01907,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,License Grant,8,"In reliance upon the application and information furnished by the  Franchisee,  and  subject  to the terms and  conditions  contained  in this Agreement,  BKC grants to the Franchisee a license to use the Burger King System and the Burger King Marks in the  operation of a Burger King  Restaurant at that Location.",9581503bf70bdfe0e2e861ded2f23f2a67cff880e73cfa41460b19e6f27c97bb,51,314,7,train
cuad_01908,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,Minimum Commitment,6,A representative of BKC who shall make not less than two (2) one day visits to Poland  per annum to provide  the  Franchisee  with any  requested reasonable  operations or marketing  guidance and advice.,0c5e25682cbb604d7d6ae1bf246a7d73b860ec7175eb27de1572f32421d095d5,33,203,7,train
cuad_01909,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,Minimum Commitment,6,"At all times during the Term of this  Agreement, Franchisee shall employ at least one (1) individual (the  ""Restaurant  Manager"") who is  responsible  for the direct,  personal  supervision  of the  Franchise d Restaurant .",39b05fd0e00ad71e8a57ce91e83e3ddc62c4baf82843d9fa3fa26be37fc417af,34,223,7,train
cuad_01910,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,Post-Termination Services,7,"The  Franchisee  grants  to  BKC  or  its designee  upon  termination  or  expiration  of this  Agreement,  the  option to purchase all usable paper goods, containers and printed menus bearing any of the Burger  King  Marks or trade  names at the price paid by the  Franchisee  and to purchase the Franchisee's restaurant equipment, furniture, fixtures and signs at fair market value.",0949b8cba181af0a112665d1e6b45039f27766c33f73c7ba2875db11c0c8c672,59,384,7,train
cuad_01911,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,Post-Termination Services,7,"Upon termination or expiration of this  Agreement,  if the  parties  do not enter  into a  successor  Franchise Agreement  whereby the Franchisee  shall continue to be a franchisee and operate the  Franchised  Restaurant at the Location,  BKC or its designee shall have the option subject to obtaining any necessary governmental consent:

                        (a)  To  purchase  the   Location   and/or  any  related equipment at fair market value, if the  Franchisee,  any of the Principals or an affiliate of the Franchisee owns the Location and/or related equipment.",f3c64a71b3ff3b54e1ab452f514a256fdc2532eae9f87fc63ffc06d2c5e56432,82,572,7,train
cuad_01912,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,Post-Termination Services,7,"Upon termination or expiration of this  Agreement,  if the  parties  do not enter  into a  successor  Franchise Agreement  whereby the Franchisee  shall continue to be a franchisee and operate the  Franchised  Restaurant at the Location,  BKC or its designee shall have the option subject to obtaining any necessary governmental consent:<omitted>(b) If the Location is leased by the Franchisee,  any of the  Principals  or an affiliate  of the  Franchisee,  subject to obtaining  any necessary  landlord's consent, to obtain an assignment of the leasehold interest at a price equal to the fair market value of the leasehold interest.",25d63be896a776a254c34351fe9a1f2ada1ba278910c12223717984be62fa03b,96,633,7,train
cuad_01913,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,Revenue/Profit Sharing,5,"Except as otherwise provided in Section 5 3 of the   Development Agreement, by the fifteenth (15th) day of each month, the<omitted>Franchisee  shall deliver to BKC a return of Gross Sales for the preceding month and pay to BKC or its designee a royalty for the use of the Burger King Marks an the Burger  King  System  calculated  by applying  the  percentage  set forth in SCHEDULE  1  against  the Gross  Sales for the  preceding  calendar  month.",3e3453aceaf1dd5bad52af135cd6eb40a21f1daa950ab4621c45d41e359b5d79,75,449,7,train
cuad_01914,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT.PDF",Anti-Assignment,1,"Neither this Agreement nor any interest herein may be assigned, in whole or in part, by either party without the prior written consent of the other, which consent shall not be unreasonably withheld or delayed, except that either party may assign its rights and obligations under this Agreement: (a) to an affiliate, division or subsidiary of such party; and/or (b) to any third party that acquires all or substantially all of the stock or assets of such party, whether by asset sale, stock sale, merger or otherwise, and, in any such event such assignee shall assume the transferring party's obligations hereunder.",69953626ac3be4bb08e0b64a68274fef6f703780171d21dd7ad2d6d6e12e6968,101,614,5,train
cuad_01915,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT.PDF",Audit Rights,0,"Within thirty (30) calendar days of the arrival of each lot of API at the manufacturing facility designated by INTERSECT, INTERSECT shall inspect and test each lot of API at its own cost and expense.",511bf65942360841a49c98089b7d90434c8137e61dd1a7454b7fe25251463e85,35,199,5,train
cuad_01916,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT.PDF",Cap On Liability,3,"FURTHER AND NOTWITHSTANDING ANYTHING TO THE CONTRARY IN THIS AGREEMENT, THE TOTAL LIABILITY PER YEAR OF HOVIONE SHALL BE LIMITED TO THE VALUE OF THE REVENUES COLLECTED IN THE PREVIOUS CONTRACTUAL YEAR.",3a0bca0ddd39fa8ad8d5fc274843d8d3fc083a8c63c16aee643c6053415cfd2d,32,201,5,train
cuad_01917,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT.PDF",Cap On Liability,3,"NOTWITHSTANDING ANYTHING IN THIS AGREEMENT TO THE CONTRARY, IN NO EVENT WILL EITHER PARTY BE LIABLE FOR ANY SPECIAL, INCIDENTAL, CONSEQUENTIAL OR INDIRECT DAMAGES ARISING OUT OF THIS AGREEMENT, HOWEVER CAUSED AND ON ANY THEORY OF LIABILITY.",5d7ca388030290137f0ccbf50b69fd92a3822634e18312c2f550c3a3c4ab1560,37,240,5,train
cuad_01918,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT.PDF",Governing Law,4,"This Agreement is to be governed by and construed in accordance with the laws of the State of New York, United States, notwithstanding any conflict of law provisions to the contrary.",26736a647cdc4a06dd557fa2f9486fb5ccb88a0ba981191401166a6d0b08eb4c,31,182,5,train
cuad_01919,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT.PDF",Insurance,2,"During the term of this Agreement and for a period [*] after any expiration or termination of this Agreement, each of INTERSECT and HOVIONE shall maintain in full force and effect a comprehensive general liability insurance policy, including Products Liability coverage, with minimum limits of [*] for bodily injury including death.",526c81803b37b89ac19e088f9e4fc48877e71ffcae6216e1770f22a0ee0862da,51,332,5,train
cuad_01920,INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement.PDF,Anti-Assignment,1,IntriCon may not assign or transfer any of its rights or obligations under this Agreement without the prior written consent of  Dynamic Hearing.,9ae34bfa02e1f1980bd3eac7444f52737ef5d5c74e93fa5150935decdf4c8909,23,144,9,test
cuad_01921,INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement.PDF,Anti-Assignment,1,"Likewise, Dynamic Hearing may not assign or transfer any of its rights or obligations under this Agreement without the prior  written consent of IntriCon.",85c6141bd6140ce282937325d4cd546fb5acc356e3faae8bf48d0f347a39f457,24,154,9,test
